order_id,products
1298373,None
775399,None
708187,None
1383555,None
3045997,None
3152406,None
2297318,None
258921,None
2544538,None
2196431,None
829036,None
2780867,None
2520761,None
1710221,None
2677980,None
305077,None
3287905,None
2093157,None
3300820,None
2059793,None
1330598,None
1197534,None
3320853,None
3094483,None
1473982,None
434606,None
2977334,None
3148852,None
3286324,None
1388351,None
1254055,None
1852454,None
458367,None
54293,None
722507,None
1496751,None
71306,None
3161229,None
3104622,None
1501623,None
1441275,None
2493174,None
1711788,None
116863,None
808985,None
1976274,None
2888121,None
291728,None
2501916,None
3155251,None
1086440,None
762761,None
1697046,None
1611797,None
1849841,None
3355803,None
2154367,None
78863,None
2088796,None
3310537,None
1689027,None
3320861,None
3257243,None
11659,None
2924348,None
3258059,None
3387007,None
1783423,None
1239979,None
602585,None
344274,None
1249900,None
2345174,None
3360719,None
3327259,None
821297,None
431888,None
1736487,None
901127,None
887941,None
2702646,None
2813182,None
2314125,None
2643351,None
1077712,None
1222527,None
2440025,None
2011602,None
1585702,None
944645,None
2975991,None
646400,None
1219147,None
1580281,None
1767489,None
3349085,None
3408287,None
49678,None
142379,None
351228,None
744392,None
177028,None
225344,None
2560917,None
2301602,None
395222,None
1743592,None
552047,None
2582541,None
2948610,None
121841,None
193903,None
102598,None
1420815,None
882116,None
1093099,None
434808,None
936571,None
59392,None
1960471,None
1816263,None
1998502,None
2290944,None
242464,None
526030,None
1733570,None
2009387,None
204055,None
1536521,None
1695019,None
2888357,None
2372348,None
2049094,None
1645405,None
2901180,None
394340,None
2998533,None
3188516,None
213304,None
2327861,None
3235780,None
1691124,None
1537708,None
1518287,None
1288692,None
1998405,None
3271059,None
1460301,None
2204387,None
501137,None
1606738,None
3170904,None
1716393,None
3078892,None
1048287,None
2869862,None
208144,None
2164099,None
2508168,None
1707661,None
2190518,None
1808060,None
3349487,None
2328264,None
1412577,None
693633,None
1578842,None
2959215,None
556336,None
854124,None
2898743,None
3035257,None
2529085,None
1332334,None
2036752,None
603042,None
1821455,None
1243888,None
2253894,None
2768703,None
3059911,None
2349075,None
1175043,None
2052632,None
2188406,None
222199,None
1792002,None
1565801,None
2974076,None
1096227,None
2674594,None
2483957,None
857284,None
2607545,None
8887,None
1266053,None
2395972,None
1642979,None
2020299,None
1064680,None
465288,None
2792273,None
288666,None
2590995,None
2645115,None
159691,None
3038071,None
2741272,None
1306009,None
672486,None
33832,None
1243821,None
771183,None
93647,None
5400,None
2258099,None
1117752,None
1204733,None
575834,None
1113602,None
405338,None
3374160,None
2699130,None
659162,None
1702766,None
621040,None
917889,None
1809286,None
2316393,None
2356902,None
404707,None
762591,None
912974,None
2823934,None
1236392,None
2061589,None
311846,None
996576,None
325002,None
2019332,None
177814,None
759865,None
3373119,None
1596363,None
1091849,None
1354195,None
2975339,None
1422768,None
1176387,None
2948651,None
3081825,None
765756,None
656162,None
335792,None
655735,None
3298343,None
1842304,None
815216,None
1022470,None
2000249,None
3406435,None
463522,None
207217,None
1064538,None
2914849,None
804292,None
2157327,None
2208543,None
2946360,None
1241354,None
2467665,None
1549661,None
2311672,None
1966447,None
3094978,None
3190335,None
250957,None
2617536,None
540775,None
899766,None
491063,None
2129415,None
1245508,None
747587,None
710832,None
1386091,None
896084,None
1390386,None
1537667,None
2664495,None
1832756,None
273469,None
552163,None
1447891,None
439464,None
3279582,None
1657469,None
61551,None
554384,None
1686240,None
784254,None
1631667,None
2544001,None
2219948,None
1834784,None
851066,None
394421,None
1481637,None
414561,None
1997594,None
1405665,None
471026,None
860930,None
1654195,None
3288632,None
1691729,None
2765051,None
661008,None
433469,None
2494177,None
1470503,None
1421454,None
1056740,None
470620,None
2284746,None
2226748,None
1110988,None
2873490,None
390079,None
1490574,None
413369,None
1521606,None
2194648,None
1307351,None
2952173,None
964022,None
3167888,None
1911881,None
264182,None
2033728,None
3397834,None
814078,None
415337,None
1975500,None
346040,None
1590245,None
516455,None
1339380,None
2863700,None
816222,None
625265,None
1616952,None
2896328,None
1171743,None
2590705,None
260683,None
3255966,None
1052163,None
2759034,None
1034759,None
2732546,None
18967,None
2608864,None
1887259,None
1794624,None
1576369,None
603832,None
983567,None
3095256,None
3151766,None
680249,None
2635067,None
282695,None
2204040,None
3066459,None
2900528,None
1115837,None
1127372,None
530159,None
1081917,None
1862111,None
2208148,None
838823,None
3284025,None
681461,None
3272541,None
1646151,None
3213970,None
73009,None
2309247,None
854046,None
2169436,None
605397,None
293917,None
2320412,None
2535455,None
3110286,None
2983084,None
3078305,None
866503,None
217084,None
2906090,None
831368,None
2046723,None
1426490,None
353,None
2983006,None
1637022,None
2105307,None
1350589,None
2360693,None
2205223,None
2062813,None
1498158,None
3298237,None
236088,None
2589040,None
19588,None
1460293,None
1197863,None
3340679,None
412460,None
1537878,None
23097,None
1827461,None
61697,None
311371,None
1098855,None
733397,None
1413845,None
897779,None
1773772,None
189399,None
1396898,None
1330139,None
2881102,None
1683702,None
3123735,None
3402272,None
269567,None
1117220,None
2741440,None
2727011,None
1084399,None
129911,None
1384051,None
2364078,None
2749315,None
5216,None
1965958,None
913289,None
1495577,None
310312,None
912531,None
1919765,None
2348630,None
2586585,None
3088807,None
523182,None
2908138,None
274769,None
1773324,None
42459,None
2131882,None
1836420,None
836021,None
3381397,None
1219065,None
2840687,None
1584079,None
137226,None
2480962,None
1464796,None
1638172,None
3360155,None
520064,None
300406,None
1654547,None
2263671,None
2194006,None
1870776,None
2849048,None
1203142,None
3042358,None
195033,None
2284859,None
2753329,None
2586955,None
39899,None
93254,None
819186,None
1083990,None
615592,None
3044905,None
504585,None
344283,None
488443,None
627023,None
3071266,None
227733,None
1901690,None
2767721,None
1929289,None
1092335,None
2581708,None
651785,None
1151479,None
64750,None
3013828,None
2396746,None
2669358,None
2097066,None
2463758,None
2146151,None
821734,None
3201540,None
655542,None
2408895,None
300620,None
1171237,None
2313290,None
2575732,None
1232579,None
2554688,None
506697,None
1785331,None
1143877,None
1013534,None
2881600,None
2095948,None
1646960,None
18383,None
1845336,None
2612823,None
1623385,None
1324558,None
596748,None
3026167,None
1319395,None
252899,None
3283378,None
1268933,None
2667099,None
893997,None
2786530,None
741867,None
551127,None
275743,None
873202,None
3108843,None
553030,None
2375368,None
2341032,None
549466,None
2896837,None
3334475,None
1265347,None
660251,None
737786,None
1325324,None
309859,None
719731,None
3384407,None
1356743,None
454104,None
169726,None
317455,None
655515,None
2694683,None
2751297,None
400853,None
2094428,None
2085544,None
1654308,None
947521,None
2814385,None
1824996,None
2970206,None
3003878,None
242611,None
38977,None
582230,None
1281960,None
3410715,None
2617067,None
1045440,None
1853591,None
2921571,None
289396,None
2388201,None
2611374,None
114803,None
2128200,None
1232289,None
354793,None
2676965,None
567386,None
1409394,None
787152,None
1794492,None
231883,None
604880,None
2673102,None
2003840,None
3187207,None
1862742,None
170111,None
1174573,None
338254,None
2470563,None
935723,None
3269997,None
845138,None
3084467,None
418326,None
1715190,None
3355959,None
3095548,None
350157,None
1604869,None
1436150,None
272345,None
2589875,None
1986389,None
2754650,None
3309419,None
2045076,None
1741958,None
264734,None
2723630,None
1418379,None
2171337,None
3268276,None
351365,None
1691125,None
3263962,None
766277,None
408339,None
940211,None
2526047,None
2284762,None
2114509,None
299068,None
3315155,None
536828,None
98197,None
1227248,None
1321052,None
2525643,None
2984661,None
1292835,None
1113117,None
394957,None
2220128,None
2465544,None
2930783,None
2798689,None
379503,None
1909622,None
1370452,None
2204746,None
2365017,None
1229084,None
2543593,None
1289002,None
2537860,None
1394822,None
475943,None
1811072,None
224249,None
807565,None
2528355,None
2982385,None
1243616,None
339244,None
3162423,None
3296896,None
1946339,None
2167996,None
1840467,None
3110858,None
1562365,None
745146,None
626820,None
1516737,None
1711992,None
1678538,None
1829370,None
1864590,None
1770456,None
1228555,None
2290487,None
3109317,None
2881687,None
43714,None
188698,None
2404416,None
2243864,None
213479,None
725457,None
2408336,None
156095,None
1470822,None
1815264,None
265910,None
878620,None
2469633,None
2631643,None
630981,None
2720483,None
1687979,None
715883,None
2582365,None
1842330,None
1395127,None
3281964,None
2966204,None
199508,None
1323804,None
3218799,None
2565282,None
2891821,None
1260469,None
3355140,None
3011785,None
864244,None
2602404,None
1932124,None
2445652,None
3176170,None
579723,None
2480696,None
3400916,None
1215422,None
1579453,None
2436832,None
2285391,None
52241,None
2803359,None
490667,None
696584,None
1679979,None
1422436,None
417740,None
1785037,None
1917750,None
2411679,None
243769,None
830869,None
3395336,None
2651201,None
1589480,None
1045786,None
2613268,None
602712,None
585163,None
2714720,None
2559401,None
257567,None
2149449,None
2891976,None
320704,None
1809209,None
3040315,None
1918674,None
3196956,None
1182539,None
2189284,None
2078516,None
1621168,None
1261946,None
3321232,None
1430668,None
3248137,None
1790029,None
2393795,None
2385952,None
1702529,None
2854203,None
3331989,None
2544848,None
1093724,None
380933,None
2974213,None
1140887,None
2419694,None
907500,None
173957,None
3381109,None
142203,None
2187135,None
3030529,None
794131,None
3294549,None
3089773,None
3201109,None
2888867,None
3223441,None
2379985,None
1652517,None
490859,None
144966,None
783244,None
952785,None
312442,None
2066873,None
2647742,None
1648760,None
2571624,None
444295,None
747851,None
3211792,None
272975,None
1289140,None
2285639,None
1978956,None
332781,None
1681194,None
1753931,None
420276,None
2600219,None
2006698,None
1664333,None
336384,None
3122115,None
633238,None
950207,None
2478124,None
2206892,None
1998641,None
1731525,None
362755,None
1735614,None
2666780,None
116099,None
3185035,None
1425518,None
1343332,None
2547709,None
632379,None
2600298,None
2288936,None
